benchmark,category,cs,status,cputime (s),walltime (s),memUsage,status-2,cputime (s)-2,walltime (s)-2,memUsage-2,speedup-2,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--tokenring--abyss.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.146289606,0.169694841,38375424,OK,0.146660122,0.171229831,38096896,0.9910354989,OK,0.145311754,0.169962779,38240256,0.998423549,OK,0.146663344,0.247895945,38522880,0.6845406084,OK,0.146909386,0.170917923,38150144,0.9928440389
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--usb--cdc_subset.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.116642525,0.158215974,37203968,OK,0.117749701,0.159889593,36917248,0.9895326583,OK,0.1196382,0.13887486,37072896,1.139270088,OK,0.115789528,0.272716239,37203968,0.5801487091,OK,0.115928735,0.264071275,36941824,0.599141175
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--usb--plusb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.119218288,0.206827978,37445632,OK,0.121716816,0.147130371,36925440,1.405746323,OK,0.122213776,0.145582577,36958208,1.420691832,OK,0.120703274,0.171879214,37351424,1.203333278,OK,0.119974091,0.140532396,36950016,1.471745903
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--airo_cs.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.135824599,0.17833769,37863424,OK,0.13976961,0.17295408,37466112,1.031127395,OK,0.137320985,0.154246006,37732352,1.156190002,OK,0.136359695,0.187192265,37990400,0.9526979654,OK,0.136712489,0.155798577,37601280,1.144668285
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--ath--ath6kl--ath6kl_usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.163114187,0.517898369,38506496,OK,0.160370833,0.197468329,38391808,2.622690796,OK,0.15975712,0.183593785,38395904,2.820892706,OK,0.159723903,0.188767694,38789120,2.743575227,OK,0.158679303,0.197891961,38395904,2.61707634
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--mwifiex--mwifiex_pcie.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.557066682,0.668571402,48611328,OK,0.588256407,0.534394646,47960064,1.251081774,OK,0.626202504,0.546731337,47804416,1.222851804,OK,0.605035272,0.5498215,48504832,1.215979008,OK,0.609478364,0.529077114,47828992,1.263655872
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--orinoco--orinoco_nortel.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.157392908,0.241092927,38400000,OK,0.156330248,0.17726979,38125568,1.360033918,OK,0.157784768,0.197159081,38129664,1.222834504,OK,0.158890167,0.201455935,38531072,1.196752665,OK,0.159352754,0.209659632,38109184,1.149925356
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--orinoco--orinoco_pci.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.143685601,0.167595445,38248448,OK,0.143179066,0.16889042,37756928,0.9923324544,OK,0.144906513,0.191817207,37695488,0.8737247696,OK,0.159556211,3.057567057,93904896,0.05481333422,OK,0.144912728,0.170323111,37875712,0.9839853442
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--orinoco--orinoco_plx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.15705364,0.19638965,38277120,OK,0.155228185,0.176095745,37855232,1.115243585,OK,0.156679587,0.191649858,37998592,1.024731518,OK,0.159190593,0.182739044,38404096,1.074699997,OK,0.156425827,0.179439387,38006784,1.094462332
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--orinoco--orinoco_tmd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.144532174,0.221171778,38264832,OK,0.143514324,0.16592015,37826560,1.333001314,OK,0.143950656,0.169406142,37859328,1.305571188,OK,0.144017324,0.186221986,38395904,1.187678119,OK,0.145024091,0.190487123,37883904,1.161085193
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--wl1251--wl1251_spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.149522946,0.195869818,38354944,OK,0.149704016,0.173350722,38256640,1.12990483,OK,0.15210514,0.177094706,38010880,1.106017353,OK,0.150117685,0.227737236,39174144,0.8600693564,OK,0.15178294,0.182875071,38129664,1.071058056
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--wireless--wl12xx--wl12xx_sdio.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.164444133,0.228062203,40071168,OK,0.165563532,0.186752343,39837696,1.221201294,OK,0.167286445,0.21490358,39669760,1.061230357,OK,0.166271998,0.232256183,40189952,0.9819424398,OK,0.165716236,0.189531409,39698432,1.203295033
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--parport--parport_cs.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.125145167,0.17079907,36421632,OK,0.125535889,0.14888701,36139008,1.147172409,OK,0.127230941,0.152735043,36274176,1.11827035,OK,0.126895382,0.173481277,36364288,0.9845389252,OK,0.128590792,0.186701683,36388864,0.9148234084
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pci--hotplug--cpcihp_generic.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.126076947,0.19139314,36270080,OK,0.126215207,0.156888401,36007936,1.21993174,OK,0.127622018,0.151297104,36020224,1.265015225,OK,0.126724127,0.230804859,36155392,0.8292422475,OK,0.126497688,0.149819358,36048896,1.277492726
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pci--ioapic.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.111248664,0.172145644,35745792,OK,0.110262804,0.1349568,35598336,1.275561098,OK,0.112337542,0.153839784,35635200,1.118993017,OK,0.111286947,0.190708178,35753984,0.9026652439,OK,0.111507975,0.153322029,35627008,1.122771758
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pci--pci-stub.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.096914743,0.155404037,34062336,OK,0.095261214,0.117656954,33673216,1.320823221,OK,0.097904185,0.123241066,33751040,1.260976086,OK,0.09606052,0.19104825,33914880,0.8134282151,OK,0.09631285,0.118591663,33656832,1.310412832
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--asus-nb-wmi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.105620887,0.19487929,35475456,OK,0.105246729,0.149623586,35377152,1.302463704,OK,0.108799441,0.158225121,35373056,1.231658341,OK,0.106752433,0.186685961,35631104,1.043888298,OK,0.107415135,0.153350618,35368960,1.270808638
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--dell-wmi-aio.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.112911073,0.15624037,35635200,OK,0.112909428,0.139240085,35594240,1.122093325,OK,0.116288466,0.162919243,35450880,0.9590050084,OK,0.112765739,0.156189854,35647488,1.000323427,OK,0.114021329,0.138720877,35491840,1.126293125
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--intel_menlow.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.136026834,0.162327196,36827136,OK,0.138024198,0.16740501,36667392,0.9696674908,OK,0.138584805,0.161615603,36499456,1.004402997,OK,0.136672367,0.212748284,37085184,0.7630012,OK,0.137403264,0.159619247,36708352,1.016965053
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--mxm-wmi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.099585722,0.212292826,34693120,OK,0.100588712,0.12208939,34590720,1.738831081,OK,0.101474134,0.127693095,34586624,1.662523929,OK,0.100131144,0.173934695,34852864,1.220531798,OK,0.100783826,0.139723059,34574336,1.519382896
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--panasonic-laptop.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.148554001,0.176818838,36900864,OK,0.153852416,0.197187517,36765696,0.896704014,OK,0.159134634,0.190142744,36777984,0.9299268238,OK,0.158378752,0.191296646,36909056,0.9243175021,OK,0.161084949,0.188693322,36818944,0.9370699298
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--topstar-laptop.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.124656664,0.171795802,35913728,OK,0.123392006,0.149297242,35766272,1.150696421,OK,0.125704966,0.147725874,35762176,1.16293644,OK,0.123795392,0.176358314,35995648,0.9741293059,OK,0.125564086,0.146802421,35758080,1.170251831
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--toshiba_bluetooth.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.111921019,0.157156491,35217408,OK,0.110543564,0.130474374,35065856,1.204500824,OK,0.115183212,0.139356307,35123200,1.127731456,OK,0.112984386,0.155655711,35364864,1.009641664,OK,0.111735371,0.150837418,35127296,1.041893272
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--platform--x86--xo15-ebook.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.117232453,0.179025217,35725312,OK,0.116339903,0.139110174,35766272,1.286931156,OK,0.119485065,0.163377288,35708928,1.095777872,OK,0.117751577,0.179666812,35921920,0.9964289732,OK,0.118629236,0.140183381,35753984,1.27707875
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--power--max8903_charger.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.128427171,0.152909728,35115008,OK,0.130401882,0.156405444,34852864,0.9776496527,OK,0.133076733,0.155663128,34848768,0.9823118035,OK,0.132838772,0.203638672,34992128,0.7508874739,OK,0.132277088,0.156037348,34856960,0.9799559526
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--power--test_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.109648489,0.135724515,33718272,OK,0.107883781,0.128292096,33529856,1.057933569,OK,0.112742212,0.132076003,33656832,1.027624337,OK,0.105508932,0.167363485,33521664,0.8109565536,OK,0.106066741,0.129412929,33533952,1.048770908
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--power--wm831x_backup.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.10490683,0.245686234,34451456,OK,0.101801477,0.125761874,33792000,1.9535828,OK,0.102120604,0.146837298,33951744,1.673186836,OK,0.101531488,0.201107264,34029568,1.221667627,OK,0.103288207,0.12632237,33771520,1.944914697
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--power--wm831x_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.143595044,0.189158662,35520512,OK,0.145085294,0.172122876,34975744,1.09897456,OK,0.144967504,0.163239472,34979840,1.158780163,OK,0.146042301,0.193522349,35352576,0.9774512503,OK,0.146476091,0.17743208,34983936,1.06609054
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pps--clients--pps-ktimer.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.091393624,0.159322931,33546240,OK,0.089142636,0.111131671,33275904,1.433641099,OK,0.089180862,0.131334683,33263616,1.213106297,OK,0.098900534,1.908008067,88162304,0.08350223134,OK,0.089796975,0.120281681,33263616,1.324581846
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pps--clients--pps-ldisc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.114926722,0.170280434,35856384,OK,0.112214156,0.142074108,35606528,1.198532487,OK,0.112707319,0.136081952,35635200,1.251307991,OK,0.113872543,0.201322832,36835328,0.8458078615,OK,0.113683534,0.140706531,35635200,1.210181452
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--gpio-regulator.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.144752855,0.203316296,36184064,OK,0.142786988,0.166088669,36028416,1.224143087,OK,0.143041632,0.16727071,35889152,1.215492515,OK,0.145396264,0.195734963,36540416,1.038732646,OK,0.145172403,0.216379905,35885056,0.9396265148
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--max1586.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.127719983,0.227125734,35368960,OK,0.124552636,0.14879174,35217408,1.526467356,OK,0.124304061,0.159309281,35364864,1.425690535,OK,0.12450247,0.169689137,35627008,1.338481284,OK,0.12509849,0.155169122,35368960,1.463730226
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--max8649.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.135078079,0.243484966,35856384,OK,0.132475417,0.154616137,35467264,1.574770724,OK,0.134847385,0.180347588,35491840,1.350087177,OK,0.133960199,0.196208593,36012032,1.240949554,OK,0.136055185,0.161254193,35471360,1.509945022
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--userspace-consumer.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.103042105,0.149318775,34029568,OK,0.100800027,0.122298357,33669120,1.22093852,OK,0.10169597,0.126646815,33669120,1.179017214,OK,0.10166967,0.144005117,33902592,1.036899092,OK,0.102298664,0.166471064,33685504,0.8969653429
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--virtual.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.119890946,0.201985459,34697216,OK,0.116523805,0.156702439,34623488,1.28897457,OK,0.116416992,0.160031942,34570240,1.262157145,OK,0.117486773,0.203445822,34725888,0.992821858,OK,0.118789146,0.146076624,34578432,1.382736358
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--wm831x-dcdc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.235374977,0.261575927,39153664,OK,0.235873701,0.263334668,38895616,0.9933212706,OK,0.234061442,0.254733697,39038976,1.026860325,OK,0.235759983,0.260530348,39084032,1.004013271,OK,0.235694701,0.268395208,38883328,0.9745923891
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--wm831x-isink.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.125794407,0.183799934,35377152,OK,0.121971809,0.170890428,35475456,1.075542593,OK,0.121904697,0.152891471,35360768,1.202159498,OK,0.122473729,0.170032391,35643392,1.080970119,OK,0.122022215,0.170455743,35631104,1.078285371
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--wm831x-ldo.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.183140754,0.268897471,37306368,OK,0.183251008,0.218715874,37109760,1.22943738,OK,0.182634845,0.226355163,37044224,1.187944942,OK,0.183402302,0.23078792,37191680,1.165128014,OK,0.182448001,0.21002987,37064704,1.280282043
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--regulator--wm8400-regulator.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.128160737,0.194855901,35471360,OK,0.125305758,0.150511296,35368960,1.294626425,OK,0.128563464,0.196967172,35364864,0.9892811021,OK,0.125531741,0.168829934,35635200,1.154154932,OK,0.125877709,0.181449945,35373056,1.073882392
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-da9052.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.133111499,0.215551864,35352576,OK,0.1300559,0.150595118,35143680,1.431333677,OK,0.131294271,0.15446331,35074048,1.395489091,OK,0.130896457,0.176283944,35373056,1.222753809,OK,0.130677945,0.206192706,35082240,1.045390345
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds1390.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.120250717,0.192597428,36020224,OK,0.116328287,0.142565754,35766272,1.350937533,OK,0.117856511,0.158589291,35938304,1.214441573,OK,0.117211858,0.187849091,35971072,1.025277402,OK,0.11746996,0.145921134,35741696,1.319873432
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds1553.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.140378395,0.236136098,36040704,OK,0.136955872,0.166568577,35885056,1.417650929,OK,0.138009661,0.16566442,35901440,1.425388131,OK,0.137429467,0.181734414,36155392,1.299347178,OK,0.138876719,0.18754372,35880960,1.259098934
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds1672.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.116111966,0.162672966,35766272,OK,0.113299009,0.141582435,35594240,1.148962906,OK,0.114889125,0.161753181,35745792,1.005686349,OK,0.113946262,0.140527733,35774464,1.157586211,OK,0.115625844,0.204163112,35594240,0.7967794202
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds3232.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.144870067,0.205940122,37175296,OK,0.144766227,0.175725658,36810752,1.171941106,OK,0.144441767,0.170382791,36937728,1.208690859,OK,0.144966406,0.168338264,37228544,1.223370831,OK,0.147873526,0.178795724,36814848,1.151817937
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds3234.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.115037286,0.166926089,35749888,OK,0.115628723,0.136782797,35635200,1.220373414,OK,0.116006709,0.140741935,35639296,1.186043726,OK,0.116700059,0.155707339,35893248,1.072050233,OK,0.118177933,0.169749427,35606528,0.983367614
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-em3027.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.108332255,0.202663696,35758080,OK,0.109179579,0.130881385,35512320,1.548453174,OK,0.108806648,0.151357708,35627008,1.338971756,OK,0.109793092,0.1395853,35766272,1.45189856,OK,0.110374254,0.141843295,35471360,1.428785872
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-m41t93.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.139692649,0.257782366,36429824,OK,0.138621728,0.160089392,36282368,1.610240146,OK,0.13991772,0.161285065,36294656,1.598302769,OK,0.139131631,0.181474601,36413440,1.4204873,OK,0.141509538,0.193839144,36233216,1.329877757
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-m41t94.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.127903584,0.174035165,36413440,OK,0.126963245,0.160759349,36020224,1.082581922,OK,0.127819929,0.17269804,36159488,1.00774256,OK,0.127800173,0.16962666,36286464,1.025989458,OK,0.130718424,0.156226488,36155392,1.113992686
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-m48t86.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.111311555,0.188739887,34975744,OK,0.115086649,0.137944347,34840576,1.368232125,OK,0.114670202,0.129274603,34848768,1.459992006,OK,0.115248602,0.132246793,35250176,1.427179312,OK,0.118813401,0.160678694,34844672,1.174641655
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-max6902.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.113196075,0.158749863,35897344,OK,0.115615665,0.162044169,35622912,0.9796703206,OK,0.112359425,0.139468947,35770368,1.138245225,OK,0.133791496,3.311684694,91799552,0.04793628551,OK,0.114049248,0.143011122,35631104,1.110052566
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-mc13xxx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.134392063,0.275336244,36024320,OK,0.138375846,0.15456066,35479552,1.781412191,OK,0.136220834,0.155699882,35504128,1.768377988,OK,0.143263126,0.234129588,36442112,1.175999353,OK,0.139840212,0.159093079,35631104,1.730661357
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-pcap.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.112571114,0.170961834,34852864,OK,0.112819347,0.137355325,34717696,1.24466841,OK,0.111697861,0.143669334,34705408,1.189967471,OK,0.112105683,0.188118816,34947072,0.9087970977,OK,0.111808004,0.163775831,34725888,1.043877066
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-pcf2123.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.151800554,0.211002316,37072896,OK,0.159077727,0.26771535,36773888,0.7881591997,OK,0.156107422,0.177051628,36806656,1.191755865,OK,0.158345164,0.203703237,37462016,1.035831924,OK,0.158221085,0.191828371,36958208,1.099953646
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-r9701.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.14546106,0.196510248,36057088,OK,0.151837163,0.172975764,36016128,1.13605654,OK,0.148185346,0.165638936,35897344,1.186377145,OK,0.151969419,0.213976032,36147200,0.9183750449,OK,0.151098608,0.192622623,36007936,1.020182598
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-rs5c348.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.126451885,0.186615136,36147200,OK,0.128738987,0.167039488,36175872,1.117191739,OK,0.126845467,0.153746371,36028416,1.213785631,OK,0.128400587,0.175119989,36159488,1.065641547,OK,0.127591345,0.161280339,35995648,1.157085465
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-stk17ta8.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.139426773,0.187057852,36233216,OK,0.14196028,0.17376077,36282368,1.076525225,OK,0.139724396,0.161744716,36155392,1.156500544,OK,0.141314037,0.191961463,36409344,0.9744552322,OK,0.140922885,0.214013284,36290560,0.8740478558
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-test.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.109020047,0.133351661,34582528,OK,0.109868544,0.13177489,34459648,1.011965641,OK,0.107671041,0.133152239,34422784,1.001497699,OK,0.109379521,0.156039536,34693120,0.854601753,OK,0.109119988,0.163875625,34566144,0.8137370094
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-v3020.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.151562833,0.193275788,36679680,OK,0.158572628,0.186165873,36401152,1.038191291,OK,0.156955509,0.169686964,36429824,1.139013767,OK,0.159471262,0.212542066,36663296,0.9093531066,OK,0.158624018,0.175835645,36417536,1.099184343
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-wm831x.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.13466832,0.217166482,35237888,OK,0.136575167,0.16314655,35102720,1.331112929,OK,0.137028106,0.169210563,34971648,1.283409724,OK,0.137124552,0.201518186,35213312,1.077652029,OK,0.135849436,0.171333864,35115008,1.267504724
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--scsi--iscsi_boot_sysfs.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.125408138,0.163651478,34947072,OK,0.131138139,0.171703904,34603008,0.9531028368,OK,0.135733892,0.150105252,34603008,1.09024485,OK,0.137649171,0.1682143,34676736,0.9728749458,OK,0.138699136,0.225323676,34566144,0.7262950832
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--scsi--pcmcia--sym53c500_cs.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.214932889,0.278682193,39436288,OK,0.225084968,0.264651356,39043072,1.053016305,OK,0.224377304,0.232465052,39034880,1.198813287,OK,0.225625264,0.332812898,39411712,0.8373539447,OK,0.226529086,0.248137874,39063552,1.123094143
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--scsi--qlogicfas408.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.179599281,0.208281995,38121472,OK,0.190820291,0.207520203,37601280,1.003670929,OK,0.198417692,0.209616408,37720064,0.9936340241,OK,0.199491197,0.234881526,37941248,0.8867534137,OK,0.198139763,0.217424362,37732352,0.9579515059
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--scsi--scsi_wait_scan.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.080028384,0.12273053,32714752,OK,0.081078812,0.107343332,32464896,1.143345634,OK,0.081696618,0.109128457,32477184,1.124642768,OK,0.081818799,0.176303175,32600064,0.6961334077,OK,0.08056416,0.110436595,32518144,1.111321207
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--spi--spi-tle62x0.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,0,OK,0.127368294,0.186802878,35504128,OK,0.129591844,0.171532116,35344384,1.089025673,OK,0.13316638,0.160106869,35385344,1.166738686,OK,0.129876163,0.201720835,35463168,0.9260465237,OK,0.128206806,0.15442446,35393536,1.209671564
