benchmark,category,status,cputime (s),walltime (s),memUsage,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-8390-axnet_cs.cil.c,SVC,OK,1.113080455,1.157514765,43487232,OK,1.603976837,0.793925832,43102208,1.457963349,OK,1.739107544,0.912376511,43610112,1.268681023,OK,1.726111169,0.802880614,42962944,1.441702222
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-dec-tulip-dmfe.cil.c,SVC,OK,1.123653925,1.156889505,43892736,OK,1.40899498,0.737072074,43499520,1.569574463,OK,1.455529056,0.740645573,44036096,1.562001512,OK,1.472748297,0.742209239,43507712,1.55871073
fvwm-2.6.8/FvwmM4.bc,OSS,OK,1.1298538,1.153750549,41439232,OK,1.393412823,0.853501781,46493696,1.351784583,OK,1.413764597,0.897345682,48402432,1.285737004,OK,1.490481233,0.838139091,48840704,1.37656215
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--net--wireless--iwlwifi--iwlwifi.ko-main.cil.out.c,SVC,OK,1.062102478,1.149908875,61329408,OK,1.175485381,0.98094943,60268544,1.172240729,OK,1.225006627,1.000023558,62373888,1.149881786,OK,1.254395519,1.00569821,62750720,1.143393578
opensmtpd-6.0.3p1/smtpctl.bc,OSS,OK,1.103167423,1.146301651,49860608,OK,1.154061807,1.218891071,50626560,0.9404463436,OK,1.174081117,1.135722836,52146176,1.00931461,OK,1.160843427,1.106053109,50921472,1.036389339
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--serial--ti_usb_3410_5052.ko-entry_point.cil.out.c,SVC,OK,1.123713195,1.146294676,40701952,OK,1.577966038,0.647897255,40480768,1.769253793,OK,1.47540141,0.611324768,42397696,1.875099351,OK,1.584313064,0.527405788,43765760,2.173458658
ldv-linux-3.14/linux-3.14_linux-alloc-spinlock_drivers-net-wireless-rtlwifi-rtl8188ee-rtl8188ee.cil.c,SVC,OK,1.04409545,1.145267115,66002944,OK,1.086727489,1.111343125,64720896,1.030525217,OK,1.059730515,1.143455956,66039808,1.001583934,OK,1.052263551,1.072919793,64868352,1.067430317
postfix-3.4.5/smtpd.bc,OSS,OK,1.074259808,1.134594449,81563648,OK,1.063038017,1.082510655,80367616,1.048113886,OK,1.028542255,1.087122176,81678336,1.043667836,OK,1.030741505,1.073478786,80379904,1.056932344
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--infiniband--hw--mthca--ib_mthca.ko-main.cil.out.c,SVC,OK,0.863211124,1.131570069,63393792,OK,0.876439862,0.891071276,62595072,1.269898491,OK,0.931939441,0.984515942,63807488,1.149366933,OK,0.938461579,0.965282117,62631936,1.172268759
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--3com--3c589_cs.ko-entry_point.cil.out.c,SVC,OK,1.098898488,1.128240755,41279488,OK,1.383656851,0.716138825,41009152,1.575449781,OK,1.512487458,0.755129466,41529344,1.49410241,OK,1.543212643,0.74609047,41005056,1.512203681
ldv-linux-3.4-simple/32_7_cilled_const_ok_linux-32_1-drivers--media--dvb--dvb-usb--dvb-usb-dib0700.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.965314558,1.126526209,61845504,OK,0.965563505,0.991241375,60162048,1.136480213,OK,0.97631642,1.075207812,61960192,1.047728817,OK,0.978991781,1.014688546,60542976,1.11021871
gsasl-1.8.0/gsasl.bc,OSS,OK,1.07501133,1.124071241,35229696,OK,1.466990163,1.194598375,38039552,0.9409616357,OK,1.462089459,1.305666643,39100416,0.8609174838,OK,1.467958253,1.17715628,39559168,0.9549040005
netdata-1.13.0/nfacct.plugin.bc,OSS,OK,1.098500878,1.123285847,48836608,OK,1.492094132,1.061207988,51548160,1.058497354,OK,1.4926892,1.095482088,52748288,1.025380387,OK,1.56239915,1.108726514,53211136,1.013131582
ldv-consumption/linux-3.8-rc1-32_7a-drivers--media--usb--sn9c102--sn9c102.ko-ldv_main0.cil.out.c,SVC,OK,1.025301218,1.12302859,59232256,OK,1.153752234,0.823777097,56983552,1.363267556,OK,1.233201264,0.854926992,59473920,1.313595898,OK,1.228254837,0.801095532,57139200,1.401866001
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--serial--usbserial.ko-entry_point.cil.out.c,SVC,OK,1.098103557,1.120476715,44916736,OK,1.530405047,0.818871493,44290048,1.368318136,OK,1.545134247,0.803933442,45072384,1.393743134,OK,1.626931729,0.728628652,44134400,1.537788436
tumbler-0.2.3/tumblerd.bc,OSS,OK,1.090708185,1.118134539,46968832,OK,1.358365511,1.131381478,49430528,0.9882913595,OK,1.398726173,1.189184336,51621888,0.940253336,OK,1.422753678,1.139014678,51888128,0.9816682441
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--scsi--fcoe--fcoe.ko-entry_point.cil.out.c,SVC,OK,1.093509019,1.117988916,46784512,OK,1.393929877,0.722378715,46239744,1.547649305,OK,1.543469241,0.767077726,46899200,1.457464971,OK,1.454102227,0.674354527,46235648,1.65786522
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-hp-hp100.cil.c,SVC,OK,1.022867032,1.11573504,43888640,OK,1.676437074,0.872454161,43622400,1.278846603,OK,1.50343441,0.831496139,43761664,1.341840314,OK,1.616083011,0.811220294,43753472,1.37537861
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-stk1160-stk1160.cil.c,SVC,OK,0.622709092,1.114754177,44421120,OK,0.747206232,0.567548216,44019712,1.964157662,OK,0.773401843,0.584609908,44412928,1.906834218,OK,0.784738055,0.580722612,43892736,1.919598366
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---sound--pci--ice1712--snd-ice1724.ko.cil.c,SVC,OK,1.033844041,1.114071259,66019328,OK,1.099518007,1.097816072,64978944,1.01480684,OK,1.094189813,1.142227806,66322432,0.9753494471,OK,1.090817686,1.07333359,65077248,1.037954341
ldv-linux-3.14/linux-3.14_linux-kernel-locking-mutex_drivers-net-wireless-b43legacy-b43legacy.cil.c,SVC,OK,0.878260008,1.111447073,64860160,OK,0.89316572,0.917225906,63811584,1.211748453,OK,0.917895219,1.043282838,65249280,1.065336295,OK,0.907990885,0.936135922,63815680,1.187271044
bs1770gain-0.5.2/bs1770gain.bc,OSS,OK,1.078607689,1.111214639,54300672,OK,1.535758212,1.103655765,55865344,1.006848942,OK,1.583098245,1.11194061,58155008,0.9993471135,OK,1.596772734,1.116357052,57307136,0.9953935768
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--infiniband--core--ib_uverbs.ko-entry_point.cil.out.c,SVC,OK,1.046024264,1.108804205,46768128,OK,1.46444402,0.681436764,46239744,1.627156419,OK,1.391981153,0.689545036,48521216,1.608022895,OK,1.548951591,0.598548805,49225728,1.852487543
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-cx88-cx8800.cil.c,SVC,OK,1.040218876,1.106743838,49917952,OK,1.294175671,0.70987759,49131520,1.559062934,OK,1.395187239,0.693361016,49946624,1.59620142,OK,1.448708747,0.684448298,49111040,1.616986763
remmina-1.3.4/remmina.bc,OSS,OK,1.077498139,1.103004249,80797696,OK,1.026634805,1.061424136,78843904,1.039173891,OK,1.028062523,1.193128091,80809984,0.9244642359,OK,1.103043847,1.156129646,78782464,0.9540489277
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--block--cciss.ko-main.cil.out.c,SVC,OK,1.019869232,1.101905629,53039104,OK,1.397971959,1.053261152,52154368,1.04618463,OK,1.438737134,4.574053488,109522944,0.2409035294,OK,1.514176338,1.109590314,52531200,0.9930743042
wimlib-1.13.0/wimlib-imagex.bc,OSS,OK,1.06448634,1.098344446,51077120,OK,1.299791533,0.617750379,56627200,1.77797454,OK,1.291887456,0.716615606,56995840,1.532682845,OK,1.504844426,0.632966818,58572800,1.735232266
ldv-linux-3.14/linux-3.14_linux-drivers-clk1_drivers-net-wireless-b43legacy-b43legacy.cil.c,SVC,OK,0.862060067,1.096511309,64487424,OK,0.853348572,0.876912775,63516672,1.250422323,OK,0.875171477,0.99787903,64598016,1.09884192,OK,0.873094112,0.893824319,63664128,1.22676379
ldv-consumption/32_7a_cilled_linux-3.8-rc1-32_7a-drivers--gpu--drm--vmwgfx--vmwgfx.ko-ldv_main2_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.927651563,1.09636445,62513152,OK,0.969104863,0.990333908,61575168,1.107065446,OK,0.909099037,1.078533272,62631936,1.016532803,OK,0.922046387,1.004497932,61448192,1.091455159
ldv-linux-3.14/linux-3.14_linux-kernel-locking-mutex_drivers-net-wireless-libertas-libertas.cil.c,SVC,OK,0.891038439,1.095652964,61292544,OK,0.931081074,1.011623485,60268544,1.083063986,OK,0.922786439,1.085521482,61313024,1.009333286,OK,0.946762069,0.964090944,60133376,1.136462251
atop-2.4.0/atopconvert.bc,OSS,OK,1.054672155,1.093481123,22511616,OK,1.982453514,0.791243784,24113152,1.381977521,OK,1.921787799,0.809836184,24797184,1.350249772,OK,2.017884569,0.725037637,24481792,1.508171531
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--media--usb--em28xx--em28xx-dvb.ko-entry_point.cil.out.c,SVC,OK,0.630320475,1.093266813,46080000,OK,0.803484786,0.505169801,45592576,2.164157103,OK,0.879322537,0.512069056,46215168,2.134998786,OK,0.898100617,0.50670996,45580288,2.157579087
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--media--pci--pt3--earth-pt3.ko-entry_point.cil.out.c,SVC,OK,1.064143828,1.091587252,39649280,OK,1.640743681,0.690270293,39432192,1.581391033,OK,1.547390015,0.626090106,39804928,1.743498646,OK,1.510839488,0.62817584,39432192,1.737709702
socat-1.7.3.2/procan.bc,OSS,OK,1.002435302,1.087372458,35950592,OK,1.341921553,0.700720539,42782720,1.551791902,OK,1.403118757,0.74238958,44351488,1.464692511,OK,1.337076057,0.69431876,44720128,1.566099781
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ppp--ppp_generic.ko-entry_point.cil.out.c,SVC,OK,1.049180453,1.085263031,44118016,OK,1.704774124,0.77299095,43757568,1.403978961,OK,1.739717077,0.786648709,44417024,1.379603143,OK,1.673896457,0.752598288,43892736,1.442021658
vinagre-3.22.0+35+gadcb63c/vinagre.bc,OSS,OK,1.050565583,1.071090583,85012480,OK,1.043069213,1.066546559,83456000,1.004260502,OK,1.013073275,1.167962714,85504000,0.917058884,OK,0.998113473,1.036192349,83415040,1.033679301
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-au0828-au0828.cil.c,SVC,OK,0.859351151,1.069303354,50335744,OK,1.098601967,0.722133321,49664000,1.480756147,OK,1.133806465,0.706480072,50429952,1.513564779,OK,1.163687803,0.698858091,49655808,1.530072225
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ath--ath9k--ath9k_htc.ko-entry_point.cil.out.c,SVC,OK,1.011857406,1.068845141,60469248,OK,1.135546505,0.861322366,59604992,1.240935082,OK,1.16842577,0.888822634,60530688,1.202540417,OK,1.147225666,0.862087579,59617280,1.239833594
ldv-challenges/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-neterion-s2io.cil.c,SVC,OK,1.042839188,1.066815493,56336384,OK,1.066965256,1.089222591,55689216,0.9794283573,OK,1.053175631,1.134241695,56602624,0.9405539381,OK,1.082462049,1.113927638,55681024,0.9577062788
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-cx88-cx8800.cil.c,SVC,OK,0.978991944,1.06472548,49532928,OK,1.37953442,0.727252663,48992256,1.464037925,OK,1.404373467,0.729222385,49790976,1.460083374,OK,1.464690591,0.709567844,48869376,1.500526678
coreutils-8.31/tsort.bc,OSS,OK,1.008589839,1.064150884,26775552,OK,1.868702243,0.698197061,39018496,1.524141168,OK,2.179238715,0.762482104,41299968,1.395640473,OK,2.070199869,0.690234137,40640512,1.541724506
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--isdn--hardware--mISDN--w6692.ko-entry_point.cil.out.c,SVC,OK,1.0418167,1.063610502,42672128,OK,1.38672281,0.695694757,42180608,1.528846511,OK,1.557663742,0.836417187,42848256,1.271626789,OK,1.474102681,0.685095254,42192896,1.552500175
cgns-3.4.0/vgrid_to_cgns.bc,OSS,OK,1.030236058,1.058555168,27901952,OK,1.839641272,0.953380214,31232000,1.110317953,OK,1.898349293,0.956892973,32931840,1.10624197,OK,2.017166994,0.959621763,33886208,1.10309625
nrpe-3.2.1/nrpe.bc,OSS,OK,1.023491163,1.050508964,36483072,OK,1.423237089,0.878435575,40771584,1.19588618,OK,1.440684322,0.907286416,43036672,1.157858142,OK,1.443480429,0.87507411,43417600,1.200479996
cryptsetup-2.1.0/cryptsetup-reencrypt.bc,OSS,OK,0.999477531,1.045921293,36605952,OK,1.205247449,0.743517311,40386560,1.406720836,OK,1.14828262,0.77857137,41820160,1.343385248,OK,1.135417156,0.72088087,42332160,1.450893395
fzy-1.0/fzy.bc,OSS,OK,1.015082393,1.041388308,23449600,OK,1.619523273,0.65806949,29196288,1.58248988,OK,1.837104619,0.719248382,31338496,1.447884116,OK,1.950471311,0.656134157,30613504,1.587157591
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-icplus-ipg.cil.c,SVC,OK,1.006968774,1.038295437,43356160,OK,1.19811166,0.785964904,42790912,1.321045548,OK,1.202503657,0.898866887,43364352,1.155115904,OK,1.213606334,0.773742703,42795008,1.341913058
ldv-consumption/32_7a_cilled_linux-3.8-rc1-32_7a-drivers--isdn--i4l--isdn.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.993857265,1.037395665,62222336,OK,1.114009711,1.076897954,64598016,0.9633184473,OK,1.046457613,1.089632065,62496768,0.952060515,OK,1.073697083,1.031000612,61575168,1.006202764
pv-1.6.6/pv.bc,OSS,OK,0.965845989,1.034605292,35250176,OK,1.406553741,0.843863816,41684992,1.226033481,OK,1.426770467,0.949117794,43114496,1.090070483,OK,1.398555185,0.886857591,43442176,1.166596872
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-cx88-cx8800.cil.c,SVC,OK,1.006774487,1.033521882,49917952,OK,1.296287244,0.701333945,49123328,1.473651588,OK,1.42322617,0.75190538,50143232,1.374537155,OK,1.451789389,0.684260082,49258496,1.510422585
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--scsi--aic7xxx_old.ko-main.cil.out.c,SVC,OK,0.959519066,1.031851685,52498432,OK,1.097953265,0.965413189,54312960,1.068818716,OK,1.10359836,1.067059122,56176640,0.9670051675,OK,1.117617414,0.986152484,56152064,1.046340907
ldv-challenges/linux-3.14_linux-alloc-spinlock_drivers-net-ethernet-neterion-vxge-vxge.cil.c,SVC,OK,0.841211194,1.031226243,63819776,OK,0.866653179,0.880126912,62754816,1.171679026,OK,0.849799148,0.921612452,63660032,1.118936968,OK,0.848189729,0.865320288,62771200,1.1917278
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-vmxnet3-vmxnet3.cil.c,SVC,OK,0.931964762,1.029836728,51228672,OK,1.068584455,0.893024456,50520064,1.153201036,OK,1.105905275,0.898116992,51240960,1.146662113,OK,1.14958404,0.90235799,50565120,1.141272909
ldv-linux-3.14/linux-3.14_linux-drivers-clk1_drivers-net-can-mcp251x.cil.c,SVC,OK,0.882349859,1.027586362,41791488,OK,0.977562005,1.041257081,41660416,0.9868709474,OK,0.969806217,0.985568957,42151936,1.042632638,OK,0.979503841,0.937670349,41533440,1.09589299
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-usb-asix.cil.c,SVC,OK,0.9242476,1.025749418,46780416,OK,1.390650567,0.760695074,46104576,1.348437045,OK,1.336439325,0.750705083,46891008,1.366381341,OK,1.448171159,0.731873773,46116864,1.401538702
isync-1.3.0/isync.bc,OSS,OK,0.976059269,1.025716452,28065792,OK,1.568429869,0.705475311,31981568,1.453936709,OK,1.564080277,0.735616404,33853440,1.394363212,OK,1.670646524,0.753820382,33812480,1.360690791
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-mellanox-mlx5-core-mlx5_core.cil.c,SVC,OK,0.914761738,1.025252559,52158464,OK,1.100449551,0.823692834,51490816,1.244702536,OK,1.168322228,0.827354189,52391936,1.239194256,OK,1.230778983,0.798450794,53366784,1.284052276
distcc-3.3.2/lsdistcc.bc,OSS,OK,0.977921779,1.022167235,30486528,OK,1.901649398,1.05537731,32686080,0.96853251,OK,1.90191693,1.046326752,33882112,0.9769101603,OK,1.91405144,1.036342927,34533376,0.9863214274
cpulimit-0.2/cpulimit.bc,OSS,OK,1.000244755,1.022123919,22634496,OK,1.403211578,0.770814395,25321472,1.326031176,OK,1.408327054,0.776605627,25903104,1.316142819,OK,1.385689003,0.760737353,25755648,1.343596334
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--scsi--mvsas--mvsas.ko.cil.c,SVC,OK,0.986938126,1.021695713,54251520,OK,1.085703537,1.054936423,53456896,0.9684903192,OK,1.078487392,1.132173009,54468608,0.9024201291,OK,1.076327499,1.031281425,53465088,0.9907050474
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--ide--ide-core.ko.cil.c,SVC,OK,0.981284529,1.020830718,64991232,OK,1.035089497,1.044295291,63684608,0.9775307107,OK,1.046882129,1.076245574,65286144,0.9485109557,OK,1.047030528,1.037987698,63840256,0.9834709216
xkbsel-0.13/xkbsel.bc,OSS,OK,0.967160066,1.012574053,34471936,OK,1.568264991,0.904994348,39370752,1.118873345,OK,1.59741092,0.939723081,40378368,1.077523872,OK,1.661357302,0.92618539,40493056,1.093273619
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--net--wireless--hostap--hostap.ko-main.cil.out.c,SVC,OK,0.97778779,1.010309592,57507840,OK,1.028430441,0.988858511,56614912,1.021692771,OK,1.064661111,1.049828191,57655296,0.9623570796,OK,1.097135624,1.002705232,57323520,1.007583844
coreutils-8.31/seq.bc,OSS,OK,0.983831054,1.005438833,27066368,OK,1.362503985,0.557412306,41385984,1.803761457,OK,1.83265783,0.575464723,42958848,1.747177182,OK,1.745940272,0.580658816,42848256,1.731548381
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-realtek-8139cp.cil.c,SVC,OK,0.940725531,1.00251196,46252032,OK,1.225288364,0.78601814,45604864,1.275431073,OK,1.21309124,0.838457595,46247936,1.19566209,OK,1.224757387,0.806631361,45592576,1.242837817
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--hippi--rrunner.ko-entry_point.cil.out.c,SVC,OK,0.972736315,0.996854065,42299392,OK,1.491414384,0.692264985,42131456,1.439989147,OK,1.388609542,0.633380937,42594304,1.573861805,OK,1.521628721,0.662020707,42057728,1.505774751
xscreensaver-5.42/xscreensaver-getimage.bc,OSS,OK,0.971290599,0.995602635,47255552,OK,1.312808521,1.029442019,50372608,0.9671284216,OK,1.215369874,1.008873345,51376128,0.9868460099,OK,1.252640119,1.032890528,52322304,0.9638994724
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-usb-au0828-au0828.cil.c,SVC,OK,0.873263855,0.994764043,50270208,OK,1.061127884,0.692798576,49807360,1.435863291,OK,1.121389542,0.710424314,50556928,1.400239298,OK,1.17398562,0.686094849,49790976,1.449892889
ldv-consumption/32_7a_cilled_linux-3.8-rc1-32_7a-fs--ecryptfs--ecryptfs.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.893543364,0.98674299,53456896,OK,0.883638649,0.918727737,53342208,1.074032001,OK,0.916350841,1.03066893,53587968,0.957381135,OK,0.881871119,0.904805554,52932608,1.09055806
ldv-linux-3.4-simple/43_1a_cilled_ok_linux-43_1a-drivers--misc--sgi-xp--xpc.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.912660456,0.982962503,53440512,OK,1.08289254,0.739929566,52793344,1.32845415,OK,1.229771211,0.781552633,53452800,1.257704806,OK,1.254020936,0.769276578,52940800,1.277775161
e2fsprogs-1.45.0/debugfs.bc,OSS,OK,0.918093091,0.979231629,71286784,OK,0.919105215,0.959153246,70762496,1.020933446,OK,0.931418012,0.95769046,72126464,1.02249283,OK,0.918074551,0.940304431,71094272,1.041398505
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-usb-asix.cil.c,SVC,OK,0.895393382,0.977217616,46129152,OK,1.084296256,0.733790623,45600768,1.331739035,OK,1.067157386,0.719900062,46116864,1.357435105,OK,1.157860171,0.747222811,45740032,1.307799497
coreutils-8.31/mkfifo.bc,OSS,OK,0.950330843,0.974718667,25964544,OK,1.602313838,0.65601506,37253120,1.485817516,OK,2.038563735,0.653131426,37548032,1.492377534,OK,1.611385306,0.567848261,38580224,1.716512551
ldv-linux-3.4-simple/32_7_cilled_const_ok_linux-32_1-drivers--video--aty--atyfb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.885745092,0.974413397,55562240,OK,1.060348479,0.76251495,54898688,1.277894154,OK,1.099137157,0.76686125,55648256,1.270651499,OK,1.121075493,0.735900303,54771712,1.324110607
patchutils-0.3.4/filterdiff.bc,OSS,OK,0.94421985,0.969258087,27488256,OK,1.759308155,0.678152634,33607680,1.429262438,OK,1.461393308,0.459503157,37376000,2.109361105,OK,1.522395751,0.461326937,38264832,2.101022094
coreutils-8.31/nohup.bc,OSS,OK,0.754015364,0.962898565,26525696,OK,1.257531607,0.530672593,34127872,1.814487082,OK,1.136937996,0.52971899,34525184,1.817753532,OK,1.154170309,0.531533057,34783232,1.811549728
uucp-1.07/uuname.bc,OSS,OK,0.82716257,0.960794612,28602368,OK,1.349839236,0.839056233,31817728,1.145089655,OK,1.392047288,0.845483895,34287616,1.136384286,OK,1.412627588,0.843605813,33873920,1.138914167
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-vmxnet3-vmxnet3.cil.c,SVC,OK,0.87078651,0.959197228,50941952,OK,1.269563177,0.925506515,50302976,1.036402459,OK,1.311053584,0.890465457,51093504,1.077186342,OK,1.347366957,0.861603123,50286592,1.113270371
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--infiniband--hw-cxgb3--iw_cxgb3.ko-main.cil.out.c,SVC,OK,0.93098892,0.959076338,61190144,OK,1.039753605,0.953803903,59592704,1.005527798,OK,1.098442656,1.019696767,61333504,0.9405505333,OK,1.114692884,1.019571397,60133376,0.9406661866
metalog-20181125/metalog.bc,OSS,OK,0.930834679,0.955995206,26931200,OK,1.748131829,1.009822055,28499968,0.946696699,OK,1.346174311,1.079062788,30642176,0.8859495635,OK,1.337373721,1.024724091,29962240,0.9329293752
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-net-wireless-rtlwifi-rtl8192se-rtl8192se.cil.c,SVC,OK,0.772285756,0.955938886,59084800,OK,0.778211753,0.813743553,58179584,1.174742193,OK,0.822524799,0.83941916,59097088,1.138809943,OK,0.836202442,0.78641314,58183680,1.215568303
jfsutils-1.1.15/jfs_mkfs.bc,OSS,OK,0.928494641,0.952308608,35385344,OK,1.247388649,0.825041122,43188224,1.154255931,OK,1.289147805,0.849749769,47374336,1.120692988,OK,1.496737645,0.846494284,48799744,1.125002999
avfs-1.0.6/avfsd.bc,OSS,OK,0.92422438,0.95064577,89460736,OK,0.923466141,0.955739386,87367680,0.9946704969,OK,0.920805026,0.973306653,89714688,0.9767176327,OK,0.917157475,0.943289107,87629824,1.007798948
ldv-consumption/32_7a_cilled_linux-3.8-rc1-32_7a-drivers--infiniband--hw--mlx4--mlx4_ib.ko-ldv_main4_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.922506256,0.950141129,66998272,OK,0.917279761,0.931606384,66924544,1.019895468,OK,0.91255544,0.995366763,67108864,0.9545638495,OK,0.946364952,0.965285794,66945024,0.9843106932
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--hwmon--lm78.ko-entry_point.cil.out.c,SVC,OK,0.833362706,0.949786457,38633472,OK,1.012481968,0.765100058,38510592,1.241388557,OK,1.021202598,0.702122811,38776832,1.352735507,OK,1.013724651,0.688412431,38518784,1.379676505
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-icplus-ipg.cil.c,SVC,OK,0.867956025,0.948313843,43896832,OK,1.095604477,0.743993875,43487232,1.274625874,OK,1.013573697,0.741123752,44113920,1.279562071,OK,1.022013692,0.696304593,43479040,1.361923866
ldv-consumption/32_7a_cilled_linux-3.8-rc1-drivers--hwmon--w83792d.ko-main.cil.out.c,SVC,OK,0.881329981,0.947836883,50491392,OK,1.079721119,0.734711529,55685120,1.290080318,OK,1.144557364,0.773775248,57290752,1.224951154,OK,1.278258596,0.779237329,59052032,1.216364832
nauty-26r11/dretog.bc,OSS,OK,0.918744118,0.94451946,53886976,OK,0.969757003,0.989701101,54419456,0.9543481957,OK,0.971398,1.058114506,55627776,0.8926439007,OK,0.964166763,0.973402265,54988800,0.9703279867
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-smsc-smc91c92_cs.cil.c,SVC,OK,0.892877254,0.941559856,45207552,OK,1.122862656,0.605236159,44552192,1.555690026,OK,1.13674929,0.594781962,45039616,1.583033643,OK,1.13543738,0.594315195,44556288,1.584276936
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--media--dvb-core--dvb-core.ko.cil.c,SVC,OK,0.909954312,0.941276319,63680512,OK,0.947138848,0.943525888,62623744,0.9976157845,OK,0.947658192,0.942005251,63565824,0.9992261911,OK,0.961324637,0.944328282,62627840,0.9967681123
fastjar-0.98/fastjar.bc,OSS,OK,0.891799388,0.937284948,29331456,OK,1.320612139,0.558871384,37306368,1.677103131,OK,1.383484764,0.57266535,39157760,1.636706233,OK,1.494251888,0.579642013,40738816,1.617006578
ldv-consumption/32_7a_cilled_linux-3.8-rc1-32_7a-drivers--parport--parport_pc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.886134612,0.935628955,41127936,OK,1.30611133,0.701993721,40878080,1.332816701,OK,1.21996022,0.684266964,41275392,1.367344917,OK,1.252631812,0.65950159,40910848,1.418690977
pixz-1.0.6/pixz.bc,OSS,OK,0.892948341,0.93459137,26009600,OK,0.996163348,0.659165705,29310976,1.417839798,OK,0.990282799,0.719712066,29855744,1.298562876,OK,0.995579885,0.680181853,29831168,1.374031615
coreutils-8.31/readlink.bc,OSS,OK,0.907717102,0.929499172,27639808,OK,1.380905475,0.98671484,31866880,0.9420139784,OK,1.431554576,1.000023463,33067008,0.9294773637,OK,1.479830318,1.005576341,34000896,0.9243447107
