benchmark,category,status,cputime (s),walltime (s),memUsage,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
pwgen-2.08/pwgen.bc,OSS,OK,62.86859925,62.88773605,26087424,OK,131.688853,48.13683356,31457280,1.306436909,OK,131.9475921,48.69308506,34226176,1.291512665,OK,131.4548455,49.92328002,36179968,1.259687585
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--intel--e1000e--e1000e.ko-entry_point.cil.out.c,SVC,OK,63.26111575,63.28614854,99319808,OK,79.49916124,21.8580749,111464448,2.895321241,OK,78.00779578,15.23189903,123564032,4.154842964,OK,83.66159329,12.84957908,128450560,4.925153436
nauty-26r11/planarg.bc,OSS,OK,63.52212965,63.54564444,62492672,OK,97.46971849,50.12478945,73490432,1.267748855,OK,102.2744341,50.6600946,79147008,1.254353055,OK,98.16009752,48.88772068,83968000,1.299828332
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--media--usb--cx231xx--cx231xx.ko-entry_point.cil.out.c,SVC,OK,63.52108654,63.54657798,68358144,OK,119.9267032,52.7386482,80977920,1.204933766,OK,123.5719768,51.26869181,88686592,1.239481168,OK,130.5909284,50.49449491,92819456,1.258485268
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--input--mouse--cyapatp.ko-entry_point.cil.out.c,SVC,OK,64.42763072,64.50806328,46145536,OK,98.44842432,28.58050342,48582656,2.257065327,OK,109.13912,25.33937313,54333440,2.545763976,OK,117.4158246,20.35319696,58052608,3.169431486
openssh-8.0p1/ssh-pkcs11-helper.bc,OSS,OK,65.40707093,65.5184472,84488192,OK,85.79249991,63.91566825,96485376,1.025076464,OK,79.22413171,64.42317091,101797888,1.017001279,OK,80.2795411,65.44658862,104800256,1.001097973
brltty-6.0/brltty-tune.bc,OSS,OK,66.0111006,66.03983072,66707456,OK,78.34145828,37.0959551,75505664,1.78024344,OK,87.31314958,37.32065979,79233024,1.769524738,OK,80.584198,37.66478674,81068032,1.753357351
unbound-1.9.1/unbound.bc,OSS,OK,63.99160791,66.46089894,360230912,OK,96.0856697,53.59641048,339009536,1.240025187,OK,101.8755442,55.4580183,374673408,1.198400177,OK,105.74768,54.00564434,345677824,1.230628756
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-chelsio-cxgb3-cxgb3.cil.c,SVC,OK,67.2743758,67.29672313,77836288,OK,135.8697464,63.53561343,77471744,1.059196874,OK,174.6010312,62.59510145,82673664,1.075111655,OK,190.1617518,62.18144012,83451904,1.082263823
ldv-challenges/linux-3.14_linux-kernel-locking-spinlock_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,70.38522435,70.42185352,102711296,OK,93.44165894,32.31733845,109899776,2.179073429,OK,97.22379602,31.44798065,117002240,2.239312416,OK,96.4679874,30.37008396,118996992,2.318790216
ldv-linux-3.14/linux-3.14_linux-drivers-clk1_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,70.50998568,70.46728234,100126720,OK,96.39658163,33.62432271,107470848,2.095723472,OK,95.45688998,30.69345143,114532352,2.295840939,OK,98.07499819,30.66567935,115539968,2.297920145
minidlna-1.2.1/minidlnad.bc,OSS,OK,70.94322734,71.29922851,96075776,OK,128.5078641,58.79234799,102608896,1.212729734,OK,122.005665,57.51680298,108027904,1.239624333,OK,123.3434439,57.65932512,109010944,1.236560233
ldv-linux-3.14/linux-3.14_linux-alloc-spinlock_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,72.04371575,72.39126927,103546880,OK,90.06968369,32.9429337,110362624,2.19747488,OK,99.30413167,31.67177817,117620736,2.285671139,OK,104.2370711,31.94793937,117825536,2.265913567
ldv-linux-3.14/linux-3.14_linux-kernel-locking-mutex_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,72.61255679,73.01120795,99958784,OK,97.41375895,32.63148323,107642880,2.237446806,OK,98.067624,32.19470952,115781632,2.26780142,OK,97.11637374,31.09098268,116047872,2.348308147
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--net--wireless--ipw2x00--ipw2100.ko-entry_point.cil.out.c,SVC,OK,73.03725359,73.06602756,80080896,OK,105.8219161,33.33228373,102043648,2.19204985,OK,115.4636741,34.64929479,106487808,2.108730582,OK,121.2659904,33.63409664,109572096,2.172379664
ldv-linux-3.14/linux-3.14_linux-usb-dev_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,73.207024,73.36484136,100061184,OK,93.63695954,32.34030666,107634688,2.268526459,OK,102.817737,31.67893108,114667520,2.315887527,OK,107.0791059,31.97610897,115707904,2.294364253
freeradius-3.0.19/radiusd.bc,OSS,OK,73.41774931,73.69146053,171053056,OK,90.58843123,27.268407,204836864,2.702448314,OK,96.67319876,22.92399449,221093888,3.214599469,OK,103.6275277,22.11061806,234434560,3.332853941
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--staging--lustre--lnet--lnet--lnet.ko-entry_point.cil.out.c,SVC,OK,74.00890776,74.03690014,85200896,OK,136.5333394,53.47469494,97185792,1.38452216,OK,123.1334646,52.80910981,102551552,1.40197213,OK,120.1500021,53.91784004,102952960,1.373142917
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lnet--lnet--lnet.ko-entry_point.cil.out.c,SVC,OK,74.01944739,74.04122129,87126016,OK,130.6335691,54.01749696,98951168,1.3706896,OK,124.2625384,54.20045123,103583744,1.366062821,OK,125.7495886,54.36389695,104894464,1.361955736
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--ipw2x00--ipw2100.ko-entry_point.cil.out.c,SVC,OK,74.22195362,74.27158703,81448960,OK,107.306423,33.09785342,103317504,2.244000119,OK,114.4837431,33.70458692,108646400,2.203604726,OK,114.3704731,32.58938313,109428736,2.279011749
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--staging--lustre--lnet--lnet--lnet.ko-entry_point.cil.out.c,SVC,OK,74.57851619,74.60977396,86876160,OK,125.9342973,53.48758588,98447360,1.394898886,OK,125.4943139,52.68765852,104288256,1.416076858,OK,124.7314851,53.64423477,104157184,1.39082558
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ipw2x00--ipw2100.ko-entry_point.cil.out.c,SVC,OK,76.29419694,76.32518868,80396288,OK,105.5840669,33.82270993,102391808,2.256625469,OK,113.9149531,33.82677978,106418176,2.256353965,OK,117.2774537,33.01205877,108343296,2.312039646
ldv-challenges/linux-3.14_linux-kernel-locking-mutex_drivers-net-ethernet-chelsio-cxgb4-cxgb4.cil.c,SVC,OK,78.86784208,78.89440661,71663616,OK,109.0057678,65.55514832,78700544,1.203481475,OK,108.639604,64.23715969,83562496,1.228173957,OK,111.3707528,64.16656692,85168128,1.229525131
ldv-challenges/linux-3.14_linux-kernel-locking-spinlock_drivers-net-ethernet-chelsio-cxgb4-cxgb4.cil.c,SVC,OK,78.95752887,78.97675199,72609792,OK,110.6427964,66.49261355,80920576,1.18775226,OK,110.3535849,67.60700885,142827520,1.16817403,OK,113.8488083,64.87895683,87871488,1.217293801
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--scsi--be2iscsi--be2iscsi.ko-entry_point.cil.out.c,SVC,OK,79.40185865,79.43072188,66519040,OK,100.0026963,29.75112463,80986112,2.669839304,OK,107.1609956,26.68549423,145477632,2.976550526,OK,107.5557828,21.33179049,95473664,3.72358438
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--hwmon--applesmc.ko-entry_point.cil.out.c,SVC,OK,79.94699132,79.85859874,39432192,OK,107.0121355,42.57890365,38899712,1.8755438,OK,106.9393051,43.27364552,39436288,1.84543266,OK,110.2585023,44.32047478,38916096,1.801844388
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--scsi--be2iscsi--be2iscsi.ko-entry_point.cil.out.c,SVC,OK,80.01141367,80.03687347,66052096,OK,101.0807385,29.19651297,79810560,2.741316183,OK,104.7034033,22.87845117,89141248,3.498351916,OK,110.3335002,23.63677542,97288192,3.386116425
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--host--xhci-hcd.ko-entry_point.cil.out.c,SVC,OK,80.60571556,80.63011145,90681344,OK,100.45215,26.6454609,102920192,3.026035532,OK,106.7337647,19.85381971,111452160,4.061188861,OK,117.2522763,17.19091632,114692096,4.69027421
gifsicle-1.91/gifdiff.bc,OSS,OK,80.64216834,80.66593605,37629952,OK,114.5993858,36.22412031,52252672,2.226857005,OK,119.5575669,35.32398895,56143872,2.28360212,OK,125.623135,35.35062376,59269120,2.281881548
ldv-linux-3.14/linux-3.14_linux-alloc-spinlock_drivers-net-ethernet-chelsio-cxgb4-cxgb4.cil.c,SVC,OK,80.85804864,81.09614987,72916992,OK,108.452788,66.28264576,81309696,1.223489934,OK,117.7055355,69.83633548,86769664,1.161231461,OK,113.3772872,65.90451346,88731648,1.230509803
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--be2iscsi--be2iscsi.ko-entry_point.cil.out.c,SVC,OK,81.16748323,81.29690153,66576384,OK,98.25553014,28.324405,81453056,2.87020686,OK,106.0301064,23.88300678,89501696,3.403964262,OK,109.8911608,22.16253087,99123200,3.668213798
netdata-1.13.0/apps.plugin.bc,OSS,OK,81.40417256,81.50259005,67772416,OK,127.200121,53.46819032,73940992,1.524319218,OK,139.9360574,55.22931711,77152256,1.475712435,OK,145.4490718,53.85993762,78782464,1.513232166
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--usb--host--xhci-hcd.ko-entry_point.cil.out.c,SVC,OK,81.89268249,81.92253986,89808896,OK,98.27895839,26.08313898,101892096,3.140823653,OK,103.0480856,19.10024908,109654016,4.289082279,OK,113.5078337,16.61324333,116494336,4.931158729
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--xhci-hcd.ko-entry_point.cil.out.c,SVC,OK,82.20356041,82.24820774,89341952,OK,102.4650737,27.16428407,101904384,3.027806937,OK,105.8294071,20.01280382,108621824,4.109779344,OK,116.9073656,16.93411796,114667520,4.856952569
optipng-0.7.7/optipng.bc,OSS,OK,82.91820436,82.94411827,50126848,OK,127.0938204,58.58967575,59138048,1.415678056,OK,136.5601244,59.83889902,64126976,1.386123736,OK,142.0558506,60.81584854,66215936,1.363856959
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,83.35863851,83.39084164,119197696,OK,111.1334483,30.30815425,130560000,2.751432534,OK,118.5662426,23.178939,139911168,3.597698826,OK,133.010245,21.79290486,142352384,3.826513362
coreutils-8.31/split.bc,OSS,OK,83.24274115,83.43830114,33079296,OK,120.9081345,33.36293956,54493184,2.500927743,OK,128.3965756,29.21013738,72790016,2.85648438,OK,159.6907558,34.59807207,83902464,2.411645972
ldv-challenges/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,83.49181881,83.54441915,118931456,OK,111.7326398,30.95548479,129019904,2.698856752,OK,117.2165857,24.00592083,138072064,3.480158905,OK,128.7749026,21.16937645,141684736,3.946475199
ldv-challenges/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,83.59287873,83.62100202,119296000,OK,110.3253386,30.29895103,130166784,2.759864589,OK,115.5464333,23.71609324,140025856,3.525918083,OK,123.8527106,19.67078444,142770176,4.251025285
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,83.73365184,83.76405838,120696832,OK,110.1692208,30.56864947,130916352,2.740194932,OK,114.9723477,23.68904183,140615680,3.535983387,OK,121.7184715,19.60173467,143482880,4.273298246
emelfm2-0.9.1/emelfm2.bc,OSS,OK,86.35606817,86.38406907,184844288,OK,122.1337645,46.68761624,203603968,1.850256578,OK,131.3205217,45.49862027,219947008,1.898608542,OK,134.9344379,45.31473711,225406976,1.906312925
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-intel-ixgbe-ixgbe.cil.c,SVC,OK,84.66672617,87.28995638,177246208,OK,112.0910501,30.82818976,132268032,2.831497959,OK,116.5078043,23.80479354,140537856,3.666906677,OK,121.936662,20.00193391,144441344,4.364075832
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--osc--osc.ko-entry_point.cil.out.c,SVC,OK,87.36452169,87.46832173,102535168,OK,147.6463019,67.69575317,118751232,1.292079896,OK,160.8197487,70.05245175,124940288,1.248611855,OK,175.215746,68.81652116,125882368,1.271036668
coreutils-8.31/od.bc,OSS,OK,87.83175374,88.04119613,33845248,OK,125.0152525,39.09158149,54824960,2.252177906,OK,130.6348899,34.95715907,68444160,2.518545513,OK,144.6653103,33.70521867,82919424,2.612093901
pgpdump-0.33/pgpdump.bc,OSS,OK,91.40189601,91.42917384,36253696,OK,116.9731851,30.13020702,46047232,3.034468823,OK,126.4029433,22.0959709,51990528,4.137821064,OK,139.0939632,19.80288121,60874752,4.616963201
zsync-0.6.2/zsync.bc,OSS,OK,91.57942029,91.60390948,46985216,OK,143.8135355,51.84615522,54124544,1.766840937,OK,143.3265316,51.28746032,57241600,1.786087845,OK,139.5982069,52.36630001,59248640,1.749291232
ncdu-1.14/ncdu.bc,OSS,OK,94.44167065,94.46606116,37785600,OK,135.5514298,38.81355521,47939584,2.433842008,OK,151.9000258,39.31919114,52166656,2.402543349,OK,148.7504251,35.20633513,55304192,2.683212007
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--net--ethernet--chelsio--cxgb4--cxgb4.ko-entry_point.cil.out.c,SVC,OK,95.37039632,95.40601106,108244992,OK,122.4374123,34.61208108,119398400,2.756436715,OK,147.6397086,36.70585075,129073152,2.599204463,OK,152.085077,32.73608377,135344128,2.914399038
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--ethernet--chelsio--cxgb4--cxgb4.ko-entry_point.cil.out.c,SVC,OK,96.02314102,96.05858184,109137920,OK,121.5384375,35.51231615,119918592,2.704937111,OK,142.6461554,37.24831546,186957824,2.578870498,OK,149.9047561,32.12805336,134275072,2.989866232
ldv-validator-v0.8/linux-stable-8a9f335-1-32_7a-drivers--net--wireless--ath--carl9170--carl9170.ko-entry_point_ldv-val-v0.8.cil.out.c,SVC,OK,97.78108349,97.80555459,76124160,OK,137.0576013,59.35017926,87814144,1.64794034,OK,150.2903768,59.04477335,96043008,1.656464223,OK,145.5791197,59.32298777,100012032,1.648695696
gob2-2.0.20/gob2.bc,OSS,OK,97.9225366,98.11684457,109989888,OK,122.7962317,37.55949677,131915776,2.612304557,OK,131.383762,32.44833953,142569472,3.023786301,OK,131.1225329,29.92462327,158715904,3.278799658
ldv-linux-3.14/linux-3.14_complex_emg_linux-usb-dev_drivers-media-pci-cx25821-cx25821.cil.c,SVC,OK,101.9412804,101.9944538,50393088,OK,133.8778578,58.22935442,49262592,1.751598567,OK,151.2799572,58.9864051,52563968,1.729117982,OK,182.847195,59.72555325,54300672,1.707718861
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-media-pci-cx25821-cx25821.cil.c,SVC,OK,102.1110977,102.4546194,50577408,OK,146.3712243,57.77209875,49668096,1.77342734,OK,150.4857623,62.9100216,110600192,1.628589799,OK,163.3612113,57.8185856,55828480,1.772001483
nauty-26r11/newedgeg.bc,OSS,OK,103.557129,103.5839629,54910976,OK,223.5852624,97.29930193,67813376,1.064591018,OK,247.0150982,99.2080866,69795840,1.044108061,OK,258.3217982,98.73211283,72740864,1.04914156
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--rtlwifi--rtl8723ae--rtl8723ae.ko-entry_point.cil.out.c,SVC,OK,103.695624,103.8963335,92524544,OK,138.0561027,38.95283663,125673472,2.667234084,OK,158.8966534,34.3021647,134819840,3.028856471,OK,170.1297402,32.38311866,144281600,3.208348603
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--net--wireless--rtlwifi--rtl8723ae--rtl8723ae.ko-entry_point.cil.out.c,SVC,OK,103.9180146,103.9457508,91672576,OK,141.6519974,40.03005065,122982400,2.596692962,OK,153.8891926,32.93716201,133001216,3.155880606,OK,169.2446772,31.55206767,139091968,3.29441962
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-cx25821-cx25821.cil.c,SVC,OK,104.1104225,104.1393668,50049024,OK,124.447134,60.15182449,49364992,1.731275279,OK,152.2210733,59.4405064,53215232,1.751993263,OK,169.8962178,59.99951287,55332864,1.735670204
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-media-pci-cx25821-cx25821.cil.c,SVC,OK,104.4409268,104.4683987,50155520,OK,179.7769459,59.73554829,49623040,1.748848075,OK,150.2847975,58.52014414,53604352,1.78516988,OK,136.133443,57.9761343,55689216,1.801920737
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--rtl8723ae--rtl8723ae.ko-entry_point.cil.out.c,SVC,OK,104.9408338,104.9730489,92770304,OK,136.1259354,38.10180357,125366272,2.755067715,OK,145.5885228,31.29226678,133296128,3.354600344,OK,165.4445135,29.84279422,148946944,3.517534187
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-cx25821-cx25821.cil.c,SVC,OK,105.4357465,105.5202889,49889280,OK,159.0229151,57.36534182,49266688,1.839443218,OK,180.90908,62.33848524,109170688,1.692698957,OK,177.8745728,58.07189471,54673408,1.817062961
slirp4netns-0.3.0/slirp4netns.bc,OSS,OK,105.6730261,105.8554163,76001280,OK,141.9461668,43.50633844,99119104,2.433103316,OK,137.2122676,36.8595123,107651072,2.871861556,OK,140.0292884,34.70703013,121040896,3.049970451
coreutils-8.31/dir.bc,OSS,OK,106.1961888,106.2259823,53923840,OK,152.7554595,47.04835952,75395072,2.257804169,OK,176.6637194,49.35959005,85364736,2.152083965,OK,184.1029302,48.79668022,91074560,2.176910023
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--net--wireless--iwlwifi--dvm--iwldvm.ko-entry_point.cil.out.c,SVC,OK,106.7642163,106.793186,121651200,OK,134.0405282,35.42548766,136810496,3.014586194,OK,145.9641136,27.64082999,146808832,3.863602724,OK,155.676538,25.53874435,153309184,4.181614591
gpsd-3.18.1/gpxlogger.bc,OSS,OK,107.1691251,107.2017843,63299584,OK,143.9145803,39.8069075,82685952,2.693044776,OK,164.7108153,34.45783466,102682624,3.111100432,OK,179.0117125,32.04138702,113520640,3.345728579
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--host--oxu210hp-hcd.ko-entry_point.cil.out.c,SVC,OK,107.3284136,107.3524377,43765760,OK,145.5501173,38.25416295,51003392,2.806294255,OK,151.3694529,29.41912762,58167296,3.649069377,OK,172.2050466,26.71240103,64094208,4.018823976
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--usb--host--oxu210hp-hcd.ko-entry_point.cil.out.c,SVC,OK,107.4597116,107.48917,43515904,OK,134.6363117,34.80086742,50352128,3.088692265,OK,154.6950687,29.24094818,57704448,3.675981003,OK,166.681962,26.44793269,64606208,4.064180413
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--iwlwifi--dvm--iwldvm.ko-entry_point.cil.out.c,SVC,OK,108.0165236,108.150024,123375616,OK,132.1686725,35.09251331,137142272,3.081854612,OK,150.0351539,28.39944601,147664896,3.808173722,OK,155.2926544,25.39727785,154398720,4.258331331
coreutils-8.31/vdir.bc,OSS,OK,109.1407606,109.185725,54038528,OK,155.1592164,47.97959224,74653696,2.275670132,OK,171.6469613,47.41130407,85794816,2.302947096,OK,177.7265973,47.1845318,89862144,2.314015226
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--oxu210hp-hcd.ko-entry_point.cil.out.c,SVC,OK,110.3644399,110.398439,43622400,OK,144.9053724,37.99077626,51585024,2.905927435,OK,149.4422328,28.91468791,58019840,3.818074722,OK,173.1947439,26.6408557,63954944,4.143952441
coreutils-8.31/test.bc,OSS,OK,111.3827925,111.4922837,29908992,OK,142.245973,36.64902515,51630080,3.042162329,OK,144.9970723,25.12536983,63123456,4.437438511,OK,153.2007863,21.90693424,76599296,5.089360404
coreutils-8.31/ls.bc,OSS,OK,111.8414048,111.8666583,53915648,OK,157.6842115,48.28347037,74670080,2.316872781,OK,179.8115324,49.71967071,85901312,2.24994769,OK,185.0688276,49.80720935,90832896,2.245993296
ldv-commit-tester/m0_drivers-scsi-gdth-ko--111_1a--5934df9-1.c,SVC,OK,112.3117153,112.4052579,46739456,OK,166.5793542,44.67512566,52723712,2.516059133,OK,183.0030913,36.77194208,62750720,3.056821359,OK,195.2044665,34.08429834,69566464,3.297860406
nmap-7.70/ncat.bc,OSS,OK,114.3257721,114.4692142,153862144,OK,201.9758884,64.57451142,186966016,1.772668685,OK,217.0480071,62.30269227,208347136,1.837307668,OK,230.3830421,63.7221621,212860928,1.796379948
ldv-linux-4.0-rc1-mav/linux-4.0-rc1---drivers--md--raid456.ko.cil.c,SVC,OK,118.0176545,118.0471974,61079552,OK,170.0360421,47.72027829,75399168,2.473732376,OK,190.7195806,41.87270468,85434368,2.81919208,OK,204.3933261,41.62601155,89612288,2.83589979
vpnc-0.5.3.r454.r67/vpnc.bc,OSS,OK,118.6372237,118.664127,73314304,OK,191.957221,77.98262685,87674880,1.521673888,OK,181.628872,75.81909731,92717056,1.565095487,OK,182.9984448,75.89947679,96620544,1.563438011
mairix-0.24/mairix.bc,OSS,OK,119.1604334,119.2426604,67825664,OK,170.0545684,51.42585103,85499904,2.318729939,OK,184.1849835,49.4409866,91967488,2.41181798,OK,184.3935218,45.51050975,100216832,2.620112609
mtpaint-3.40/mtpaint.bc,OSS,OK,119.2870961,119.3167039,200798208,OK,198.2028784,76.30041069,218087424,1.563775382,OK,218.2658268,73.00958561,232161280,1.634260801,OK,236.945019,72.54023201,243073024,1.644834881
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-intel-i40e-i40e.cil.c,SVC,OK,121.5566228,121.6785881,91361280,OK,152.6361232,41.98137197,104218624,2.898394751,OK,169.9045052,39.18598929,111337472,3.105155448,OK,187.570879,34.39223766,116977664,3.5379666
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-intel-i40e-i40e.cil.c,SVC,OK,121.7111245,121.85761,92643328,OK,170.4982041,53.78041997,105058304,2.265835969,OK,183.0806694,49.63990227,111861760,2.454831786,OK,191.0222853,42.77506494,116609024,2.848800116
ldv-challenges/linux-3.14_complex_emg_linux-usb-dev_drivers-net-ethernet-intel-i40e-i40e.cil.c,SVC,OK,122.215621,122.2409788,91467776,OK,154.3356738,42.82769428,104624128,2.854250756,OK,170.3265698,38.38552121,112279552,3.184559567,OK,176.9037358,30.80572087,116752384,3.968125897
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--scsi--megaraid--megaraid_sas.ko-entry_point.cil.out.c,SVC,OK,122.3962813,122.414849,63311872,OK,153.3849819,41.93264285,76001280,2.919321098,OK,166.390724,30.70426028,82976768,3.986901096,OK,192.3055231,31.28252796,90116096,3.913201936
ldv-challenges/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-intel-i40e-i40e.cil.c,SVC,OK,122.9360806,122.9632376,92536832,OK,171.9143675,56.31246409,105385984,2.183588297,OK,185.6391592,51.11826584,113475584,2.405465747,OK,186.0042117,40.46417838,116514816,3.038817109
mpg123-1.25.10/mpg123.bc,OSS,OK,123.9585664,123.9805977,61177856,OK,163.2731264,50.98650511,74604544,2.431635537,OK,180.2903824,49.37635507,81330176,2.510930536,OK,192.3387953,49.19221073,86863872,2.520329863
coreutils-8.31/pr.bc,OSS,OK,124.9647345,125.2440795,38064128,OK,184.5345726,49.70790031,61755392,2.519601084,OK,211.5973654,45.45347894,72351744,2.755434401,OK,247.6486832,46.41457076,84004864,2.698378493
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-intel-i40e-i40e.cil.c,SVC,OK,125.1386229,125.3770465,91680768,OK,175.4155464,54.99994976,104497152,2.279584746,OK,190.4367707,54.16130974,112300032,2.314882101,OK,194.4598579,47.11326253,115949568,2.661183703
openssh-8.0p1/ssh-keysign.bc,OSS,OK,129.646258,129.9229413,121176064,OK,187.445117,108.1919176,138883072,1.200856259,OK,202.2917081,110.2065414,144744448,1.178904081,OK,198.736054,109.8006944,146751488,1.183261564
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--isdn--i4l--isdn.ko-entry_point.cil.out.c,SVC,OK,134.534668,134.7051891,71806976,OK,173.5452823,45.37214358,83210240,2.968896298,OK,185.8920624,34.2476982,88363008,3.93326256,OK,197.6973229,28.94186531,93257728,4.654336812
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--thunderbolt--thunderbolt.ko-entry_point.cil.out.c,SVC,OK,136.2676725,136.3236309,44183552,OK,179.0984626,94.59877199,51965952,1.441071887,OK,181.3093187,94.31642815,55193600,1.445385852,OK,183.5072318,94.50129368,58937344,1.442558356
ncftp-3.2.6/ncftpls.bc,OSS,OK,138.2549598,138.2796039,73424896,OK,185.5322338,70.65708912,86917120,1.95705209,OK,185.3878863,66.30768693,97087488,2.08542343,OK,193.5478351,63.5732201,103276544,2.175123483
dwdiff-2.1.2/dwdiff.bc,OSS,OK,140.742957,140.7864208,44474368,OK,257.6976883,99.51687866,51822592,1.414698921,OK,275.5663986,99.92691389,55517184,1.408893914,OK,281.6728862,100.5930774,58863616,1.399563712
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-b43legacy-b43legacy.cil.c,SVC,OK,140.8851028,140.9038852,67993600,OK,242.7217385,121.1327678,72908800,1.163218572,OK,241.6972172,120.002987,77832192,1.174169816,OK,234.7054114,119.2851485,79900672,1.181235779
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--media--pci--ivtv--ivtv.ko-entry_point.cil.out.c,SVC,OK,132.8222627,141.4188655,179232768,OK,179.0105839,105.1834243,107442176,1.344497638,OK,177.9709511,106.0994038,199786496,1.332890293,OK,182.1866224,101.518183,120324096,1.393039762
ldv-challenges/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-wireless-b43legacy-b43legacy.cil.c,SVC,OK,141.5347365,141.5754219,67891200,OK,239.4598619,119.4414702,73121792,1.185312116,OK,235.4584466,119.337059,77053952,1.186349178,OK,229.9252388,119.2441022,79200256,1.187273998
aide-0.16.1/aide.bc,OSS,OK,143.6941386,144.0417146,65220608,OK,214.6859522,97.55887667,89600000,1.476459339,OK,234.6041471,96.54339793,99332096,1.491989278,OK,249.5627953,95.13377909,100335616,1.514096423
